# vehicle id = 2
# random fix= 0.30871946
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    129.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   805.427, -16.35157,     -1.00,  0.222222,        17,0.00000
    129.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   808.697, -16.35157,     -1.00,  0.222222,        17,0.00000
    130.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   811.968, -16.35157,     -1.00,  0.222222,        17,0.00000
    130.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   815.238, -16.35157,     -1.00,  0.222222,        17,0.00000
    130.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   818.508, -16.35157,     -1.00,  0.222222,        17,0.00000
    130.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   821.779, -16.35157,     -1.00,  0.222222,        17,0.00000
    130.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   825.049, -16.35157,     -1.00,  0.222222,        17,0.00000
    131.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   828.319, -16.35157,     -1.00,  0.222222,        17,0.00000
    131.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   831.590, -16.35157,     -1.00,  0.222222,        17,0.00000
    131.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   834.860, -16.35157,     -1.00,  0.222222,        17,0.00000
    131.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   838.130, -16.35157,     -1.00,  0.222222,        17,0.00000
    131.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   841.401, -16.35157,     -1.00,  0.222222,        17,0.00000
    132.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   505.407, -16.04395,     -1.00,  0.222222,        21,0.00000
    132.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   508.615, -16.04401,     -1.00,  0.222222,        21,0.00000
    132.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   511.824, -16.04407,     -1.00,  0.222222,        21,0.00000
    132.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   515.033, -16.04412,     -1.00,  0.222222,        21,0.00000
    132.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   518.242, -16.04418,     -1.00,  0.222222,        21,0.00000
    133.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   521.451, -16.04423,     -1.00,  0.222222,        21,0.00000
    133.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   524.660, -16.04428,     -1.00,  0.222222,        21,0.00000
    133.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   527.868, -16.04433,     -1.00,  0.222222,        21,0.00000
    133.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   531.077, -16.04438,     -1.00,  0.222222,        21,0.00000
    133.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   534.286, -16.04442,     -1.00,  0.222222,        21,0.00000
    134.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   537.495, -16.04447,     -1.00,  0.222222,        21,0.00000
    134.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   540.704, -16.04451,     -1.00,  0.222222,        21,0.00000
    134.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   543.913, -16.04455,     -1.00,  0.222222,        21,0.00000
    134.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   547.122, -16.04460,     -1.00,  0.222222,        21,0.00000
    134.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   550.331, -16.04464,     -1.00,  0.222222,        21,0.00000
    135.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   553.540, -16.04467,     -1.00,  0.222222,        21,0.00000
    135.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   556.749, -16.04471,     -1.00,  0.222222,        21,0.00000
    135.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   559.958, -16.04475,     -1.00,  0.222222,        21,0.00000
    135.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   563.166, -16.04478,     -1.00,  0.222222,        21,0.00000
    135.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19998,   566.375, -16.04482,     -1.00,  0.222222,        21,0.00000
    136.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   569.584, -16.04485,     -1.00,  0.222222,        21,0.00000
    136.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   572.793, -16.04488,     -1.00,  0.222222,        21,0.00000
    136.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   576.002, -16.04491,     -1.00,  0.222222,        21,0.00000
    136.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   579.211, -16.04494,     -1.00,  0.222222,        21,0.00000
    136.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   582.420, -16.04497,     -1.00,  0.222222,        21,0.00000
    137.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   585.629, -16.04500,     -1.00,  0.222222,        21,0.00000
    137.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   588.838, -16.04503,     -1.00,  0.222222,        21,0.00000
    137.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   592.047, -16.04506,     -1.00,  0.222222,        21,0.00000
    137.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   595.256, -16.04508,     -1.00,  0.222222,        21,0.00000
    137.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   598.465, -16.04511,     -1.00,  0.222222,        21,0.00000
    138.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   601.674, -16.04513,     -1.00,  0.222222,        21,0.00000
    138.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   604.883, -16.04515,     -1.00,  0.222222,        21,0.00000
    138.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   608.092, -16.04518,     -1.00,  0.222222,        21,0.00000
    138.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   611.301, -16.04520,     -1.00,  0.222222,        21,0.00000
    138.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   614.511, -16.04522,     -1.00,  0.222222,        21,0.00000
    139.00,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   617.720, -16.04524,     -1.00,  0.222222,        21,0.00000
    139.20,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   620.929, -16.04526,     -1.00,  0.222222,        21,0.00000
    139.40,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   624.138, -16.04528,     -1.00,  0.222222,        21,0.00000
    139.60,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   627.347, -16.04530,     -1.00,  0.222222,        21,0.00000
    139.80,         2,         0,    1498.1,   2498.09,     0.000,   0.00000,   1.19999,   630.556, -16.04532,     -1.00,  0.222222,        21,0.00000
    140.00,         2,         0,    1498.1,   2498.11,     0.240,   1.19999,   1.19999,   633.741, -15.80534,     -1.00,  0.258966,        21,0.00000
    140.20,         2,         0,    1498.2,   2498.18,     0.480,   1.19999,   1.19999,   636.878, -15.56536,     -1.00,  0.289786,        21,0.00000
    140.40,         2,         0,    1498.3,   2498.30,     0.720,   1.19999,   1.19999,   639.967, -15.32538,     -1.00,  0.318586,        21,0.00000
    140.60,         2,         0,    1498.5,   2498.47,     0.960,   1.19999,   1.19999,   643.008, -15.08540,     -1.00,  0.347490,        21,0.00000
    140.80,         2,         0,    1498.7,   2498.69,     1.200,   1.19998,   1.19998,   646.001, -14.84542,     -1.00,  0.596223,        21,0.00000
    141.00,         2,         0,    1499.0,   2498.95,     1.440,   1.19997,   1.19997,   506.921, -18.52795,     -1.00,  0.635436,        25,0.00000
    141.20,         2,         0,    1499.3,   2499.26,     1.680,   1.19996,   1.19996,   510.602, -18.28796,     -1.00,  0.675253,        25,0.00000
    141.40,         2,         0,    1499.6,   2499.62,     1.920,   1.19994,   1.19994,   514.236, -18.04797,     -1.00,  0.715553,        25,0.00000
    141.60,         2,         0,    1500.0,   2500.03,     2.160,   1.19991,   1.19991,   517.821, -17.80799,     -1.00,  0.774327,        25,0.00000
    141.80,         2,         0,    1500.5,   2500.49,     2.400,   1.19987,   1.19987,   521.359, -17.56801,     -1.00,  0.836101,        25,0.00000
    142.00,         2,         0,    1501.0,   2500.99,     2.640,   1.19982,   1.19982,   524.849, -17.32805,     -1.00,  0.898945,        25,0.00000
    142.20,         2,         0,    1501.5,   2501.54,     2.880,   1.19974,   1.19974,   528.290, -17.08810,     -1.00,  0.962907,        25,0.00000
    142.40,         2,         0,    1502.1,   2502.14,     3.120,   1.19964,   1.19964,   531.684, -16.84817,     -1.00,  1.028043,        25,0.00000
    142.60,         2,         0,    1502.8,   2502.79,     3.360,   1.19951,   1.19951,   535.030, -16.60827,     -1.00,  0.969892,        25,0.00000
    142.80,         2,         0,    1503.5,   2503.49,     3.600,   1.19935,   1.19935,   538.327, -16.36839,     -1.00,  1.022671,        25,0.00000
    143.00,         2,         0,    1504.2,   2504.23,     3.839,   1.19915,   1.19915,   541.577, -16.12856,     -1.00,  1.075811,        25,0.00000
    143.20,         2,         0,    1505.0,   2505.02,     4.079,   1.19891,   1.19891,   544.779, -15.88878,     -1.00,  1.129319,        25,0.00000
    143.40,         2,         0,    1505.9,   2505.86,     4.319,   1.19862,   1.19862,   547.932, -15.64906,     -1.00,  1.183203,        25,0.00000
    143.60,         2,         0,    1506.8,   2506.75,     4.559,   1.19826,   1.19826,   551.038, -15.40940,     -1.00,  1.237472,        25,0.00000
    143.80,         2,         0,    1507.7,   2507.69,     4.798,   1.19785,   1.19785,   554.096, -15.16983,     -1.00,  1.221382,        25,0.00000
    144.00,         2,         0,    1508.7,   2508.67,     5.038,   1.19737,   1.19737,   557.106, -14.93036,     -1.00,  1.269909,        25,0.00000
    144.20,         2,         0,    1509.7,   2509.70,     5.277,   1.19680,   1.19680,   560.068, -14.69100,     -1.00,  1.318615,        25,0.00000
    144.40,         2,         0,    1510.8,   2510.78,     5.516,   1.19615,   1.19615,   562.983, -14.45177,     -1.00,  1.367475,        25,0.00000
    144.60,         2,         0,    1511.9,   2511.91,     5.755,   1.19541,   1.19541,   565.849, -14.21269,     -1.00,  1.416467,        25,0.00000
    144.80,         2,         0,    1513.1,   2513.08,     5.994,   1.19456,   1.19456,   568.668, -13.97377,     -1.00,  1.465571,        25,0.00000
    145.00,         2,         0,    1514.3,   2514.30,     6.233,   1.19361,   1.19361,   571.439, -13.73505,     -1.00,  1.514767,        25,0.00000
    145.20,         2,         0,    1515.6,   2515.58,     6.471,   1.19253,   1.19253,   574.162, -13.49655,     -1.00,  1.564034,        25,0.00000
    145.40,         2,         0,    1516.9,   2516.89,     6.710,   1.19132,   1.19132,   576.837, -13.25828,     -1.00,  1.613352,        25,0.00000
    145.60,         2,         0,    1518.3,   2518.26,     6.948,   1.18997,   1.18997,   579.465, -13.02029,     -1.00,  1.662699,        25,0.00000
    145.80,         2,         0,    1519.7,   2519.67,     7.185,   1.18847,   1.18847,   582.045, -12.78259,     -1.00,  1.712050,        25,0.00000
    146.00,         2,         0,    1521.1,   2521.13,     7.423,   1.18682,   1.18682,   584.578, -12.54523,     -1.00,  1.761381,        25,0.00000
    146.20,         2,         0,    1522.6,   2522.64,     7.660,   1.18499,   1.18499,   587.064, -12.30823,     -1.00,  1.810666,        25,0.00000
    146.40,         2,         0,    1524.2,   2524.20,     7.896,   1.18298,   1.18298,   589.502, -12.07164,     -1.00,  1.859875,        25,0.00000
    146.60,         2,         0,    1525.8,   2525.80,     8.132,   1.18078,   1.18078,   591.892, -11.83548,     -1.00,  1.908978,        25,0.00000
    146.80,         2,         0,    1527.5,   2527.45,     8.368,   1.17837,   1.17837,   594.236, -11.59981,     -1.00,  1.953410,        25,0.00000
    147.00,         2,         0,    1529.1,   2529.15,     8.603,   1.17576,   1.17576,   596.532, -11.36465,     -1.00,  1.995850,        25,0.00000
    147.20,         2,         0,    1530.9,   2530.89,     8.838,   1.17292,   1.17292,   598.782, -11.13007,     -1.00,  2.038075,        25,0.00000
    147.40,         2,         0,    1532.7,   2532.68,     9.072,   1.16984,   1.16984,   600.984, -10.89610,     -1.00,  2.080023,        25,0.00000
    147.60,         2,         0,    1534.5,   2534.52,     9.305,   1.16652,   1.16652,   603.140, -10.66280,     -1.00,  2.121632,        25,0.00000
    147.80,         2,         0,    1536.4,   2536.40,     9.538,   1.16294,   1.16294,   605.250, -10.43021,     -1.00,  2.162843,        25,0.00000
    148.00,         2,         0,    1538.3,   2538.33,     9.770,   1.15910,   1.15910,   607.312, -10.19839,     -1.00,  2.203597,        25,0.00000
    148.20,         2,         0,    1540.3,   2540.31,    10.001,   1.15498,   1.15498,   609.329,  -9.96739,     -1.00,  2.243839,        25,0.00000
    148.40,         2,         0,    1542.3,   2542.34,    10.231,   1.15057,   1.15057,   611.299,  -9.73728,     -1.00,  2.283513,        25,0.00000
    148.60,         2,         0,    1544.4,   2544.40,    10.460,   1.14586,   1.14586,   613.224,  -9.50811,     -1.00,  2.322563,        25,0.00000
    148.80,         2,         0,    1546.5,   2546.52,    10.688,   1.14084,   1.14084,   615.103,  -9.27994,     -1.00,  2.360935,        25,0.00000
    149.00,         2,         0,    1548.7,   2548.68,    10.915,   1.13551,   1.13551,   616.936,  -9.05284,     -1.00,  2.398577,        25,0.00000
    149.20,         2,         0,    1550.9,   2550.88,    11.141,   1.12985,   1.12985,   618.724,  -8.82687,     -1.00,  2.435435,        25,0.00000
    149.40,         2,         0,    1553.1,   2553.14,    11.366,   1.12386,   1.12386,   620.467,  -8.60210,     -1.00,  2.471458,        25,0.00000
    149.60,         2,         0,    1555.4,   2555.43,    11.589,   1.11753,   1.11753,   622.165,  -8.37859,     -1.00,  2.506597,        25,0.00000
    149.80,         2,         0,    1557.8,   2557.77,    11.812,   1.11085,   1.11085,   623.818,  -8.15642,     -1.00,  2.540802,        25,0.00000
    150.00,         2,         0,    1560.2,   2560.16,    12.032,   1.10381,   1.10381,   625.428,  -7.93566,     -1.00,  2.574024,        25,0.00000
    150.20,         2,         0,    1562.6,   2562.58,    12.252,   1.09642,   1.09642,   626.993,  -7.71637,     -1.00,  2.606217,        25,0.00000
    150.40,         2,         0,    1565.1,   2565.06,    12.469,   1.08866,   1.08866,   628.514,  -7.49864,     -1.00,  2.637337,        25,0.00000
    150.60,         2,         0,    1567.6,   2567.57,    12.685,   1.08053,   1.08053,   629.992,  -7.28254,     -1.00,  2.667339,        25,0.00000
    150.80,         2,         0,    1570.1,   2570.13,    12.900,   1.07203,   1.07203,   631.428,  -7.06813,     -1.00,  2.696181,        25,0.00000
    151.00,         2,         0,    1572.7,   2572.73,    13.112,   1.06316,   1.06316,   632.820,  -6.85550,     -1.00,  2.723824,        25,0.00000
    151.20,         2,         0,    1575.4,   2575.37,    13.323,   1.05391,   1.05391,   634.170,  -6.64471,     -1.00,  2.750230,        25,0.00000
    151.40,         2,         0,    1578.1,   2578.06,    13.532,   1.04429,   1.04429,   635.478,  -6.43586,     -1.00,  2.775363,        25,0.00000
    151.60,         2,         0,    1580.8,   2580.79,    13.739,   1.03430,   1.03430,   636.744,  -6.22900,     -1.00,  2.799188,        25,0.00000
    151.80,         2,         0,    1583.6,   2583.56,    13.944,   1.02393,   1.02393,   637.970,  -6.02421,     -1.00,  2.821676,        25,0.00000
    152.00,         2,         0,    1586.4,   2586.36,    14.146,   1.01319,   1.01319,   639.154,  -5.82157,     -1.00,  2.842797,        25,0.00000
    152.20,         2,         0,    1589.2,   2589.21,    14.347,   1.00210,   1.00210,   640.299,  -5.62115,     -1.00,  2.862526,        25,0.00000
    152.40,         2,         0,    1592.1,   2592.10,    14.545,   0.99064,   0.99064,   641.403,  -5.42302,     -1.00,  2.880839,        25,0.00000
    152.60,         2,         0,    1595.0,   2595.03,    14.741,   0.97883,   0.97883,   642.468,  -5.22726,     -1.00,  2.897717,        25,0.00000
    152.80,         2,         0,    1598.0,   2598.00,    14.934,   0.96669,   0.96669,   643.494,  -5.03392,     -1.00,  2.913142,        25,0.00000
    153.00,         2,         0,    1601.0,   2601.01,    15.125,   0.95420,   0.95420,   404.377, -10.53862,     -1.00,  2.927100,        29,0.00000
    153.20,         2,         0,    1604.0,   2604.05,    15.313,   0.94139,   0.94139,   406.466, -10.35217,     -1.00,  2.939585,        29,0.00000
    153.40,         2,         0,    1607.1,   2607.13,    15.499,   0.92828,   0.92828,   408.518, -10.16827,     -1.00,  2.950588,        29,0.00000
    153.60,         2,         0,    1610.2,   2610.25,    15.682,   0.91486,   0.91486,   410.533,  -9.98699,     -1.00,  2.960106,        29,0.00000
    153.80,         2,         0,    1613.4,   2613.40,    15.862,   0.90115,   0.90115,   412.513,  -9.80838,     -1.00,  2.968142,        29,0.00000
    154.00,         2,         0,    1616.6,   2616.59,    16.039,   0.88717,   0.88717,   414.457,  -9.63251,     -1.00,  2.974699,        29,0.00000
    154.20,         2,         0,    1619.8,   2619.82,    16.214,   0.87294,   0.87294,   416.366,  -9.45943,     -1.00,  2.971553,        29,0.00000
    154.40,         2,         0,    1623.1,   2623.08,    16.386,   0.85847,   0.85847,   418.241,  -9.28919,     -1.00,  2.955639,        29,0.00000
    154.60,         2,         0,    1626.4,   2626.37,    16.554,   0.84377,   0.84377,   420.082,  -9.12184,     -1.00,  2.940070,        29,0.00000
    154.80,         2,         0,    1629.7,   2629.70,    16.720,   0.82887,   0.82887,   421.890,  -8.95741,     -1.00,  2.924726,        29,0.00000
    155.00,         2,         0,    1633.1,   2633.06,    16.883,   0.81377,   0.81377,   423.665,  -8.79595,     -1.00,  2.909493,        29,0.00000
    155.20,         2,         0,    1636.5,   2636.45,    17.043,   0.79852,   0.79852,   425.409,  -8.63750,     -1.00,  2.894265,        29,0.00000
    155.40,         2,         0,    1639.9,   2639.88,    17.199,   0.78311,   0.78311,   427.121,  -8.48208,     -1.00,  2.878947,        29,0.00000
    155.60,         2,         0,    1643.3,   2643.33,    17.353,   0.76757,   0.76757,   428.802,  -8.32972,     -1.00,  2.863453,        29,0.00000
    155.80,         2,         0,    1646.8,   2646.82,    17.503,   0.75192,   0.75192,   430.453,  -8.18045,     -1.00,  2.847711,        29,0.00000
    156.00,         2,         0,    1650.3,   2650.33,    17.650,   0.73619,   0.73619,   432.074,  -8.03428,     -1.00,  2.831658,        29,0.00000
    156.20,         2,         0,    1653.9,   2653.88,    17.795,   0.72038,   0.72038,   433.667,  -7.89124,     -1.00,  2.815242,        29,0.00000
    156.40,         2,         0,    1657.5,   2657.45,    17.935,   0.70453,   0.70453,   435.231,  -7.75133,     -1.00,  2.798424,        29,0.00000
    156.60,         2,         0,    1661.1,   2661.05,    18.073,   0.68865,   0.68865,   436.768,  -7.61455,     -1.00,  2.781175,        29,0.00000
    156.80,         2,         0,    1664.7,   2664.68,    18.208,   0.67276,   0.67276,   438.277,  -7.48092,     -1.00,  2.763474,        29,0.00000
    157.00,         2,         0,    1668.3,   2668.33,    18.339,   0.65688,   0.65688,   439.760,  -7.35043,     -1.00,  2.745312,        29,0.00000
    157.20,         2,         0,    1672.0,   2672.01,    18.467,   0.64104,   0.64104,   441.218,  -7.22308,     -1.00,  2.726688,        29,0.00000
    157.40,         2,         0,    1675.7,   2675.72,    18.592,   0.62524,   0.62524,   442.650,  -7.09885,     -1.00,  2.707609,        29,0.00000
    157.60,         2,         0,    1679.5,   2679.45,    18.714,   0.60952,   0.60952,   444.058,  -6.97774,     -1.00,  2.684001,        29,0.00000
    157.80,         2,         0,    1683.2,   2683.21,    18.833,   0.59388,   0.59388,   445.441,  -6.85973,     -1.00,  2.649248,        29,0.00000
    158.00,         2,         0,    1687.0,   2686.98,    18.949,   0.57834,   0.57834,   446.802,  -6.74479,     -1.00,  2.616426,        29,0.00000
    158.20,         2,         0,    1690.8,   2690.78,    19.061,   0.56293,   0.56293,   448.140,  -6.63291,     -1.00,  2.585177,        29,0.00000
    158.40,         2,         0,    1694.6,   2694.61,    19.171,   0.54765,   0.54765,   449.455,  -6.52406,     -1.00,  2.555211,        29,0.00000
    158.60,         2,         0,    1698.5,   2698.45,    19.277,   0.53253,   0.53253,   450.750,  -6.41821,     -1.00,  2.526293,        29,0.00000
    158.80,         2,         0,    1702.3,   2702.32,    19.381,   0.51757,   0.51757,   452.023,  -6.31533,     -1.00,  2.498234,        29,0.00000
    159.00,         2,         0,    1706.2,   2706.20,    19.481,   0.50279,   0.50279,   453.276,  -6.21538,     -1.00,  2.470887,        29,0.00000
    159.20,         2,         0,    1710.1,   2710.11,    19.579,   0.48821,   0.48821,   454.509,  -6.11832,     -1.00,  2.444136,        29,0.00000
    159.40,         2,         0,    1714.0,   2714.04,    19.674,   0.47383,   0.47383,   455.724,  -6.02411,     -1.00,  2.417891,        29,0.00000
    159.60,         2,         0,    1718.0,   2717.98,    19.766,   0.45967,   0.45967,   456.919,  -5.93272,     -1.00,  2.392088,        29,0.00000
    159.80,         2,         0,    1721.9,   2721.94,    19.855,   0.44574,   0.44574,   458.097,  -5.84409,     -1.00,  2.366678,        29,0.00000
    160.00,         2,         0,    1725.9,   2725.92,    19.941,   0.43204,   0.43204,   459.257,  -5.75819,     -1.00,  2.340014,        29,0.00000
    160.20,         2,         0,    1729.9,   2729.92,    20.025,   0.41858,   0.41858,   460.401,  -5.67496,     -1.00,  2.304870,        29,0.00000
    160.40,         2,         0,    1733.9,   2733.93,    20.106,   0.40538,   0.40538,   461.527,  -5.59435,     -1.00,  2.271899,        29,0.00000
    160.60,         2,         0,    1738.0,   2737.96,    20.185,   0.39243,   0.39243,   462.639,  -5.51631,     -1.00,  2.240741,        29,0.00000
    160.80,         2,         0,    1742.0,   2742.01,    20.261,   0.37974,   0.37974,   463.734,  -5.44079,     -1.00,  2.211112,        29,0.00000
    161.00,         2,         0,    1746.1,   2746.06,    20.334,   0.36733,   0.36733,   464.815,  -5.36774,     -1.00,  2.182789,        29,0.00000
    161.20,         2,         0,    1750.1,   2750.14,    20.405,   0.35519,   0.35519,   465.882,  -5.29710,     -1.00,  2.155596,        29,0.00000
    161.40,         2,         0,    1754.2,   2754.23,    20.474,   0.34332,   0.34332,   466.934,  -5.22882,     -1.00,  2.129395,        29,0.00000
    161.60,         2,         0,    1758.3,   2758.33,    20.540,   0.33173,   0.33173,   467.973,  -5.16285,     -1.00,  2.104078,        29,0.00000
    161.80,         2,         0,    1762.4,   2762.44,    20.604,   0.32042,   0.32042,   469.000,  -5.09912,     -1.00,  2.079560,        29,0.00000
    162.00,         2,         0,    1766.6,   2766.57,    20.666,   0.30939,   0.30939,   470.013,  -5.03758,     -1.00,  2.055775,        29,0.00000
    162.20,         2,         0,    1770.7,   2770.71,    20.726,   0.29864,   0.29864,   471.015,  -4.97819,     -1.00,  2.032672,        29,0.00000
    162.40,         2,         0,    1774.9,   2774.86,    20.783,   0.28818,   0.28818,   472.005,  -4.92087,     -1.00,  2.010210,        29,0.00000
    162.60,         2,         0,    1779.0,   2779.02,    20.839,   0.27799,   0.27799,   472.983,  -4.86558,     -1.00,  1.988359,        29,0.00000
    162.80,         2,         0,    1783.2,   2783.19,    20.893,   0.26809,   0.26809,   473.951,  -4.81225,     -1.00,  1.967094,        29,0.00000
    163.00,         2,         0,    1787.4,   2787.38,    20.944,   0.25846,   0.25846,   474.908,  -4.76084,     -1.00,  1.946396,        29,0.00000
    163.20,         2,         0,    1791.6,   2791.57,    20.994,   0.24911,   0.24911,   475.856,  -4.71130,     -1.00,  1.926248,        29,0.00000
    163.40,         2,         0,    1795.8,   2795.78,    21.042,   0.24003,   0.24003,   476.793,  -4.66355,     -1.00,  1.906639,        29,0.00000
    163.60,         2,         0,    1800.0,   2799.99,    21.088,   0.23122,   0.23122,   477.721,  -4.61756,     -1.00,  1.887558,        29,0.00000
    163.80,         2,         0,    1804.2,   2804.21,    21.133,   0.22267,   0.22267,   478.640,  -4.57327,     -1.00,  1.868997,        29,0.00000
    164.00,         2,         0,    1808.4,   2808.44,    21.176,   0.21439,   0.21439,   479.551,  -4.53063,     -1.00,  1.850947,        29,0.00000
    164.20,         2,         0,    1812.7,   2812.68,    21.217,   0.20637,   0.20637,   480.453,  -4.48958,     -1.00,  1.833401,        29,0.00000
    164.40,         2,         0,    1816.9,   2816.93,    21.257,   0.19860,   0.19860,   481.347,  -4.45008,     -1.00,  1.816352,        29,0.00000
    164.60,         2,         0,    1821.2,   2821.18,    21.295,   0.19108,   0.19108,   482.233,  -4.41207,     -1.00,  1.799795,        29,0.00000
    164.80,         2,         0,    1825.4,   2825.45,    21.332,   0.18380,   0.18380,   483.112,  -4.37552,     -1.00,  1.783721,        29,0.00000
    165.00,         2,         0,    1829.7,   2829.72,    21.367,   0.17677,   0.17677,   483.983,  -4.34036,     -1.00,  1.768125,        29,0.00000
    165.20,         2,         0,    1834.0,   2833.99,    21.401,   0.16997,   0.16997,   484.848,  -4.30655,     -1.00,  1.752999,        29,0.00000
    165.40,         2,         0,    1838.3,   2838.28,    21.434,   0.16340,   0.16340,   485.706,  -4.27405,     -1.00,  1.738337,        29,0.00000
    165.60,         2,         0,    1842.6,   2842.57,    21.465,   0.15705,   0.15705,   486.558,  -4.24281,     -1.00,  1.724130,        29,0.00000
    165.80,         2,         0,    1846.9,   2846.86,    21.495,   0.15092,   0.15092,   487.403,  -4.21279,     -1.00,  1.710371,        29,0.00000
    166.00,         2,         0,    1851.2,   2851.16,    21.524,   0.14501,   0.14501,   488.243,  -4.18395,     -1.00,  1.697053,        29,0.00000
    166.20,         2,         0,    1855.5,   2855.47,    21.552,   0.13931,   0.13931,   489.077,  -4.15625,     -1.00,  1.684167,        29,0.00000
    166.40,         2,         0,    1859.8,   2859.79,    21.579,   0.13380,   0.13380,   489.906,  -4.12963,     -1.00,  1.671704,        29,0.00000
    166.60,         2,         0,    1864.1,   2864.10,    21.605,   0.12850,   0.12850,   490.729,  -4.10408,     -1.00,  1.659656,        29,0.00000
    166.80,         2,         0,    1868.4,   2868.43,    21.629,   0.12338,   0.12338,   491.547,  -4.07954,     -1.00,  1.648013,        29,0.00000
    167.00,         2,         0,    1872.8,   2872.76,    21.653,   0.11846,   0.11846,   492.361,  -4.05598,     -1.00,  1.636768,        29,0.00000
    167.20,         2,         0,    1877.1,   2877.09,    21.676,   0.11371,   0.11371,   493.170,  -4.03337,     -1.00,  1.625910,        29,0.00000
    167.40,         2,         0,    1881.4,   2881.43,    21.698,   0.10914,   0.10914,   493.974,  -4.01166,     -1.00,  1.615430,        29,0.00000
